ggml_cuda_init: found 1 CUDA devices (Total VRAM: 45596 MiB):
  Device 0: NVIDIA L40S, compute capability 8.9, VMM: yes, VRAM: 45596 MiB

Computing statistics for /home/user1/workspace/bobchenyx/26-ICCAD/qwen35-imatrix-q8_0-callback-864.gguf (510 tensors)

 Layer	       Tensor	          Σ(Act²)	  Min	            Max	           μ	   σ	 % Active	N	   Entropy	E (norm)	ZD	  CosSim
    6	ffn_down_shexp      	      5.11	  0.0024	     0.7415	  0.01	  0.04	  100.00%	   512	    7.5845	 84.27%	      0.78%	  0.1372
    5	ffn_down_shexp      	      4.27	  0.0028	     0.2145	  0.01	  0.01	  100.00%	   512	    8.7020	 96.69%	      3.12%	  0.0858
    0	ffn_down_shexp      	      3.86	  0.0014	     0.0908	  0.01	  0.01	  100.00%	   512	    8.3769	 93.08%	      8.98%	  0.0000
   37	ffn_gate_exps       	1165391.12	  0.6107	   254.0833	  2.22	  3.86	  100.00%	524288	   18.4736	 97.23%	      2.92%	  0.3844
   38	ffn_gate_exps       	1156254.12	  0.5814	   207.9869	  2.21	  4.52	  100.00%	524288	   18.4075	 96.88%	      2.32%	  0.2964
   36	ffn_gate_exps       	1134922.75	  0.5599	   290.6869	  2.16	  3.91	  100.00%	524288	   18.4630	 97.17%	      2.74%	  0.3497
   35	ffn_gate_exps       	1038631.50	  0.4835	   239.5696	  1.98	  3.44	  100.00%	524288	   18.4902	 97.32%	      2.65%	  0.3499
   34	ffn_gate_exps       	 917730.94	  0.5122	   326.8629	  1.75	  3.99	  100.00%	524288	   18.2827	 96.22%	      2.39%	  0.3971
   33	ffn_gate_exps       	 900281.94	  0.5582	   344.0660	  1.72	  3.92	  100.00%	524288	   18.2629	 96.12%	      2.50%	  0.4172
   39	ffn_gate_exps       	 870317.50	  0.3465	   372.5092	  1.66	  5.27	  100.00%	524288	   18.3375	 96.51%	      1.09%	  0.4344
   32	ffn_gate_exps       	 805106.81	  0.4922	   335.2766	  1.54	  3.54	  100.00%	524288	   18.2660	 96.14%	      2.40%	  0.3982
   31	ffn_gate_exps       	 721494.38	  0.4266	   322.8493	  1.38	  3.14	  100.00%	524288	   18.3293	 96.47%	      2.04%	  0.3784
   30	ffn_gate_exps       	 622680.75	  0.3439	   413.4600	  1.19	  3.26	  100.00%	524288	   18.2095	 95.84%	      1.73%	  0.3914
   29	ffn_gate_exps       	 566910.50	  0.3473	   561.5012	  1.08	  3.09	  100.00%	524288	   18.2327	 95.96%	      1.79%	  0.3674
   27	ffn_gate_exps       	 552939.62	  0.3369	   582.2498	  1.05	  3.08	  100.00%	524288	   18.2963	 96.30%	      1.44%	  0.4263
   28	ffn_gate_exps       	 536649.44	  0.2766	   588.8549	  1.02	  2.78	  100.00%	524288	   18.3069	 96.35%	      1.68%	  0.3589
   20	ffn_gate_exps       	 535425.31	  0.2938	   247.2538	  1.02	  1.98	  100.00%	524288	   18.5003	 97.37%	      1.64%	  0.3839
   25	ffn_gate_exps       	 528344.44	  0.3272	   684.9730	  1.01	  2.96	  100.00%	524288	   18.3437	 96.55%	      1.45%	  0.3901
   21	ffn_gate_exps       	 518902.38	  0.3084	   260.4517	  0.99	  2.00	  100.00%	524288	   18.4643	 97.18%	      1.83%	  0.4461
   24	ffn_gate_exps       	 503158.19	  0.1926	   698.9481	  0.96	  2.76	  100.00%	524288	   18.3838	 96.76%	      1.42%	  0.3507
   26	ffn_gate_exps       	 501595.88	  0.2766	   460.5483	  0.96	  2.73	  100.00%	524288	   18.3084	 96.36%	      1.48%	  0.4104
   23	ffn_gate_exps       	 498036.06	  0.2793	   575.9251	  0.95	  3.14	  100.00%	524288	   18.2504	 96.05%	      1.33%	  0.4404
   19	ffn_gate_exps       	 488582.62	  0.2240	   257.9437	  0.93	  1.93	  100.00%	524288	   18.4789	 97.26%	      1.67%	  0.4320
   22	ffn_gate_exps       	 477326.19	  0.3181	   423.3635	  0.91	  2.46	  100.00%	524288	   18.2854	 96.24%	      1.66%	  0.3871
   18	ffn_gate_exps       	 447692.94	  0.1911	   329.9850	  0.85	  1.90	  100.00%	524288	   18.4092	 96.89%	      1.63%	  0.4365
   15	ffn_gate_exps       	 430718.44	  0.2122	   229.0725	  0.82	  1.58	  100.00%	524288	   18.5106	 97.42%	      1.66%	  0.4249
   13	ffn_gate_exps       	 425839.41	  0.2162	   296.4896	  0.81	  1.64	  100.00%	524288	   18.4912	 97.32%	      1.70%	  0.4494
   17	ffn_gate_exps       	 418668.12	  0.1914	   300.1447	  0.80	  1.68	  100.00%	524288	   18.4716	 97.22%	      1.73%	  0.4187
   16	ffn_gate_exps       	 411534.84	  0.1739	   210.2491	  0.78	  1.54	  100.00%	524288	   18.5151	 97.45%	      1.74%	  0.3903
   14	ffn_gate_exps       	 396773.41	  0.1966	   211.0148	  0.76	  1.52	  100.00%	524288	   18.4888	 97.31%	      1.69%	  0.4448
   12	ffn_gate_exps       	 394797.44	  0.2859	   295.0415	  0.75	  1.64	  100.00%	524288	   18.4615	 97.17%	      1.62%	  0.4577
   11	ffn_gate_exps       	 387488.00	  0.2065	   267.6358	  0.74	  1.83	  100.00%	524288	   18.3371	 96.51%	      1.54%	  0.5030
    9	ffn_gate_exps       	 376058.72	  0.1956	   146.0855	  0.72	  1.56	  100.00%	524288	   18.3579	 96.62%	      1.70%	  0.5184
    8	ffn_gate_exps       	 372020.81	  0.2150	    88.5128	  0.71	  1.33	  100.00%	524288	   18.4756	 97.24%	      1.59%	  0.5327
   10	ffn_gate_exps       	 350852.97	  0.2008	   330.8614	  0.67	  1.84	  100.00%	524288	   18.2413	 96.01%	      1.45%	  0.4872
    7	ffn_gate_exps       	 328980.69	  0.2097	   157.8245	  0.63	  1.29	  100.00%	524288	   18.4198	 96.95%	      1.53%	  0.5357
    6	ffn_gate_exps       	 267872.28	  0.1078	   159.3283	  0.51	  1.48	  100.00%	524288	   18.1911	 95.74%	      1.22%	  0.6215
    5	ffn_gate_exps       	 263482.28	  0.0073	   105.8301	  0.50	  1.30	  100.00%	524288	   18.2533	 96.07%	      1.33%	  0.5352
    4	ffn_gate_exps       	 246381.09	  0.0312	   170.6231	  0.47	  1.34	  100.00%	524288	   18.1954	 95.77%	      1.18%	  0.5596
    3	ffn_gate_exps       	 221180.56	  0.0388	    87.3125	  0.42	  0.96	  100.00%	524288	   18.3543	 96.60%	      1.45%	  0.6646
    2	ffn_gate_exps       	 179354.98	  0.0465	    59.6122	  0.34	  0.86	  100.00%	524288	   18.2536	 96.07%	      1.25%	  0.6268
    1	ffn_gate_exps       	 170982.08	  0.0334	   113.1073	  0.33	  1.00	  100.00%	524288	   18.0449	 94.97%	      1.19%	  0.5271
    0	ffn_gate_exps       	 170022.36	  0.0057	   237.8699	  0.32	  2.21	  100.00%	524288	   16.7013	 87.90%	      1.01%	  0.0000
   37	ffn_gate_inp        	   4539.11	  0.9489	    47.5172	  2.22	  2.90	  100.00%	  2048	   10.5444	 95.86%	      4.00%	  0.9888
   38	ffn_gate_inp        	   4479.83	  1.0237	   142.4796	  2.19	  4.00	  100.00%	  2048	   10.4583	 95.08%	      3.03%	  0.8280
   36	ffn_gate_inp        	   4434.96	  0.9381	    60.8486	  2.17	  2.94	  100.00%	  2048	   10.5357	 95.78%	      3.76%	  0.9843
   35	ffn_gate_inp        	   4066.00	  0.9284	    51.1756	  1.99	  2.67	  100.00%	  2048	   10.5467	 95.88%	      3.47%	  0.9468
   34	ffn_gate_inp        	   3593.48	  0.8377	    57.1797	  1.75	  2.99	  100.00%	  2048	   10.3712	 94.28%	      3.32%	  0.9921
   33	ffn_gate_inp        	   3523.05	  0.8223	    60.0777	  1.72	  2.90	  100.00%	  2048	   10.3521	 94.11%	      3.52%	  0.9901
   39	ffn_gate_inp        	   3365.44	  0.7626	   219.9599	  1.64	  5.07	  100.00%	  2048	   10.3605	 94.19%	      1.22%	  0.9122
   32	ffn_gate_inp        	   3134.99	  0.7354	    55.9099	  1.53	  2.60	  100.00%	  2048	   10.3515	 94.10%	      3.37%	  0.9718
   31	ffn_gate_inp        	   2805.17	  0.7022	    44.9049	  1.37	  2.30	  100.00%	  2048	   10.4101	 94.64%	      2.98%	  0.9556
   30	ffn_gate_inp        	   2427.69	  0.5740	    69.2835	  1.19	  2.41	  100.00%	  2048	   10.3145	 93.77%	      2.69%	  0.9676
   29	ffn_gate_inp        	   2209.25	  0.5327	    35.8474	  1.08	  1.90	  100.00%	  2048	   10.3577	 94.16%	      2.98%	  0.9964
   27	ffn_gate_inp        	   2139.20	  0.5247	    61.7501	  1.04	  2.00	  100.00%	  2048	   10.4045	 94.59%	      2.29%	  0.9920
   20	ffn_gate_inp        	   2094.83	  0.5916	    39.3499	  1.02	  1.46	  100.00%	  2048	   10.5826	 96.21%	      2.15%	  0.9544
   28	ffn_gate_inp        	   2083.79	  0.5455	    31.0229	  1.02	  1.70	  100.00%	  2048	   10.4199	 94.73%	      2.83%	  0.9438
   25	ffn_gate_inp        	   2047.24	  0.5999	    52.4652	  1.00	  1.78	  100.00%	  2048	   10.4577	 95.07%	      2.49%	  0.9869
   21	ffn_gate_inp        	   2030.94	  0.5713	    31.7399	  0.99	  1.43	  100.00%	  2048	   10.5466	 95.88%	      2.39%	  0.9884
   24	ffn_gate_inp        	   1956.65	  0.5470	    35.5509	  0.96	  1.53	  100.00%	  2048	   10.4964	 95.42%	      2.59%	  0.9658
   26	ffn_gate_inp        	   1953.72	  0.4919	    58.5438	  0.95	  1.84	  100.00%	  2048	   10.4194	 94.72%	      2.29%	  0.9945
   23	ffn_gate_inp        	   1932.36	  0.5538	    62.5223	  0.94	  1.94	  100.00%	  2048	   10.3742	 94.31%	      2.25%	  0.9937
   19	ffn_gate_inp        	   1906.87	  0.5624	    22.8322	  0.93	  1.30	  100.00%	  2048	   10.5693	 96.08%	      2.39%	  0.9376
   22	ffn_gate_inp        	   1861.41	  0.5108	    54.2174	  0.91	  1.77	  100.00%	  2048	   10.3897	 94.45%	      2.39%	  0.9492
   18	ffn_gate_inp        	   1754.36	  0.4410	    41.8540	  0.86	  1.47	  100.00%	  2048	   10.4932	 95.39%	      2.10%	  0.9176
   15	ffn_gate_inp        	   1691.38	  0.4115	    24.0148	  0.83	  1.17	  100.00%	  2048	   10.5843	 96.22%	      1.95%	  0.9529
   13	ffn_gate_inp        	   1673.23	  0.4392	    26.8843	  0.82	  1.18	  100.00%	  2048	   10.5692	 96.08%	      2.39%	  0.9941
   17	ffn_gate_inp        	   1641.36	  0.4273	    23.7406	  0.80	  1.16	  100.00%	  2048	   10.5595	 96.00%	      2.34%	  0.9964
   16	ffn_gate_inp        	   1615.61	  0.3859	    23.0949	  0.79	  1.09	  100.00%	  2048	   10.5910	 96.28%	      2.44%	  0.9777
   14	ffn_gate_inp        	   1562.26	  0.3794	    24.4316	  0.76	  1.10	  100.00%	  2048	   10.5697	 96.09%	      2.05%	  0.9864
   12	ffn_gate_inp        	   1552.19	  0.4793	    29.7213	  0.76	  1.18	  100.00%	  2048	   10.5376	 95.80%	      2.20%	  0.9819
   11	ffn_gate_inp        	   1519.60	  0.4737	    36.2367	  0.74	  1.40	  100.00%	  2048	   10.4150	 94.68%	      2.00%	  0.9696
    9	ffn_gate_inp        	   1489.27	  0.4074	    29.0688	  0.73	  1.35	  100.00%	  2048	   10.4310	 94.83%	      2.00%	  0.9808
    8	ffn_gate_inp        	   1470.55	  0.4105	    27.3381	  0.72	  1.19	  100.00%	  2048	   10.5343	 95.77%	      1.95%	  0.9751
   10	ffn_gate_inp        	   1377.59	  0.3963	    31.0454	  0.67	  1.40	  100.00%	  2048	   10.3375	 93.98%	      2.05%	  0.9695
    7	ffn_gate_inp        	   1302.43	  0.3950	    21.4567	  0.64	  1.10	  100.00%	  2048	   10.4886	 95.35%	      2.00%	  0.8972
    6	ffn_gate_inp        	   1069.07	  0.2025	    41.5524	  0.52	  1.33	  100.00%	  2048	   10.2746	 93.41%	      1.51%	  0.9877
    5	ffn_gate_inp        	   1047.05	  0.0138	    34.3563	  0.51	  1.18	  100.00%	  2048	   10.3227	 93.84%	      1.61%	  0.9866
    4	ffn_gate_inp        	    981.38	  0.0587	    32.5491	  0.48	  1.17	  100.00%	  2048	   10.2743	 93.40%	      1.32%	  0.9802
    3	ffn_gate_inp        	    871.40	  0.0633	    20.3978	  0.43	  0.85	  100.00%	  2048	   10.4088	 94.63%	      1.56%	  0.9730
    2	ffn_gate_inp        	    703.00	  0.0656	    20.8614	  0.34	  0.80	  100.00%	  2048	   10.3008	 93.64%	      1.42%	  0.8770
    1	ffn_gate_inp        	    669.82	  0.1814	    18.4168	  0.33	  0.88	  100.00%	  2048	   10.1083	 91.89%	      1.46%	  0.8574
    0	ffn_gate_inp        	    667.63	  0.1124	    40.8923	  0.33	  1.75	  100.00%	  2048	    8.9091	 80.99%	      1.27%	  0.0000
   37	ffn_gate_inp_shexp  	   4539.11	  0.9489	    47.5172	  2.22	  2.90	  100.00%	  2048	   10.5444	 95.86%	      4.00%	  0.9888
   38	ffn_gate_inp_shexp  	   4479.83	  1.0237	   142.4796	  2.19	  4.00	  100.00%	  2048	   10.4583	 95.08%	      3.03%	  0.8280
   36	ffn_gate_inp_shexp  	   4434.96	  0.9381	    60.8486	  2.17	  2.94	  100.00%	  2048	   10.5357	 95.78%	      3.76%	  0.9843
   35	ffn_gate_inp_shexp  	   4066.00	  0.9284	    51.1756	  1.99	  2.67	  100.00%	  2048	   10.5467	 95.88%	      3.47%	  0.9468
   34	ffn_gate_inp_shexp  	   3593.48	  0.8377	    57.1797	  1.75	  2.99	  100.00%	  2048	   10.3712	 94.28%	      3.32%	  0.9921
   33	ffn_gate_inp_shexp  	   3523.05	  0.8223	    60.0777	  1.72	  2.90	  100.00%	  2048	   10.3521	 94.11%	      3.52%	  0.9901
   39	ffn_gate_inp_shexp  	   3365.44	  0.7626	   219.9599	  1.64	  5.07	  100.00%	  2048	   10.3605	 94.19%	      1.22%	  0.9122
   32	ffn_gate_inp_shexp  	   3134.99	  0.7354	    55.9099	  1.53	  2.60	  100.00%	  2048	   10.3515	 94.10%	      3.37%	  0.9718
   31	ffn_gate_inp_shexp  	   2805.17	  0.7022	    44.9049	  1.37	  2.30	  100.00%	  2048	   10.4101	 94.64%	      2.98%	  0.9556
   30	ffn_gate_inp_shexp  	   2427.69	  0.5740	    69.2835	  1.19	  2.41	  100.00%	  2048	   10.3145	 93.77%	      2.69%	  0.9676
   29	ffn_gate_inp_shexp  	   2209.25	  0.5327	    35.8474	  1.08	  1.90	  100.00%	  2048	   10.3577	 94.16%	      2.98%	  0.9964
   27	ffn_gate_inp_shexp  	   2139.20	  0.5247	    61.7501	  1.04	  2.00	  100.00%	  2048	   10.4045	 94.59%	      2.29%	  0.9920
   20	ffn_gate_inp_shexp  	   2094.83	  0.5916	    39.3499	  1.02	  1.46	  100.00%	  2048	   10.5826	 96.21%	      2.15%	  0.9544
   28	ffn_gate_inp_shexp  	   2083.79	  0.5455	    31.0229	  1.02	  1.70	  100.00%	  2048	   10.4199	 94.73%	      2.83%	  0.9438
   25	ffn_gate_inp_shexp  	   2047.24	  0.5999	    52.4652	  1.00	  1.78	  100.00%	  2048	   10.4577	 95.07%	      2.49%	  0.9869
   21	ffn_gate_inp_shexp  	   2030.94	  0.5713	    31.7399	  0.99	  1.43	  100.00%	  2048	   10.5466	 95.88%	      2.39%	  0.9884
   24	ffn_gate_inp_shexp  	   1956.65	  0.5470	    35.5509	  0.96	  1.53	  100.00%	  2048	   10.4964	 95.42%	      2.59%	  0.9658
   26	ffn_gate_inp_shexp  	   1953.72	  0.4919	    58.5438	  0.95	  1.84	  100.00%	  2048	   10.4194	 94.72%	      2.29%	  0.9945
   23	ffn_gate_inp_shexp  	   1932.36	  0.5538	    62.5223	  0.94	  1.94	  100.00%	  2048	   10.3742	 94.31%	      2.25%	  0.9937
   19	ffn_gate_inp_shexp  	   1906.87	  0.5624	    22.8322	  0.93	  1.30	  100.00%	  2048	   10.5693	 96.08%	      2.39%	  0.9376
   22	ffn_gate_inp_shexp  	   1861.41	  0.5108	    54.2174	  0.91	  1.77	  100.00%	  2048	   10.3897	 94.45%	      2.39%	  0.9492
   18	ffn_gate_inp_shexp  	   1754.36	  0.4410	    41.8540	  0.86	  1.47	  100.00%	  2048	   10.4932	 95.39%	      2.10%	  0.9176
   15	ffn_gate_inp_shexp  	   1691.38	  0.4115	    24.0148	  0.83	  1.17	  100.00%	  2048	   10.5843	 96.22%	      1.95%	  0.9529
   13	ffn_gate_inp_shexp  	   1673.23	  0.4392	    26.8843	  0.82	  1.18	  100.00%	  2048	   10.5692	 96.08%	      2.39%	  0.9941
   17	ffn_gate_inp_shexp  	   1641.36	  0.4273	    23.7406	  0.80	  1.16	  100.00%	  2048	   10.5595	 96.00%	      2.34%	  0.9964
   16	ffn_gate_inp_shexp  	   1615.61	  0.3859	    23.0949	  0.79	  1.09	  100.00%	  2048	   10.5910	 96.28%	      2.44%	  0.9777
   14	ffn_gate_inp_shexp  	   1562.26	  0.3794	    24.4316	  0.76	  1.10	  100.00%	  2048	   10.5697	 96.09%	      2.05%	  0.9864
   12	ffn_gate_inp_shexp  	   1552.19	  0.4793	    29.7213	  0.76	  1.18	  100.00%	  2048	   10.5376	 95.80%	      2.20%	  0.9819
   11	ffn_gate_inp_shexp  	   1519.60	  0.4737	    36.2367	  0.74	  1.40	  100.00%	  2048	   10.4150	 94.68%	      2.00%	  0.9696
    9	ffn_gate_inp_shexp  	   1489.27	  0.4074	    29.0688	  0.73	  1.35	  100.00%	  2048	   10.4310	 94.83%	      2.00%	  0.9808
    8	ffn_gate_inp_shexp  	   1470.55	  0.4105	    27.3381	  0.72	  1.19	  100.00%	  2048	   10.5343	 95.77%	      1.95%	  0.9751
   10	ffn_gate_inp_shexp  	   1377.59	  0.3963	    31.0454	  0.67	  1.40	  100.00%	  2048	   10.3375	 93.98%	      2.05%	  0.9695
    7	ffn_gate_inp_shexp  	   1302.43	  0.3950	    21.4567	  0.64	  1.10	  100.00%	  2048	   10.4886	 95.35%	      2.00%	  0.8972
    6	ffn_gate_inp_shexp  	   1069.07	  0.2025	    41.5524	  0.52	  1.33	  100.00%	  2048	   10.2746	 93.41%	      1.51%	  0.9877
    5	ffn_gate_inp_shexp  	   1047.05	  0.0138	    34.3563	  0.51	  1.18	  100.00%	  2048	   10.3227	 93.84%	      1.61%	  0.9866
    4	ffn_gate_inp_shexp  	    981.38	  0.0587	    32.5491	  0.48	  1.17	  100.00%	  2048	   10.2743	 93.40%	      1.32%	  0.9802
    3	ffn_gate_inp_shexp  	    871.40	  0.0633	    20.3978	  0.43	  0.85	  100.00%	  2048	   10.4088	 94.63%	      1.56%	  0.9730
    2	ffn_gate_inp_shexp  	    703.00	  0.0656	    20.8614	  0.34	  0.80	  100.00%	  2048	   10.3008	 93.64%	      1.42%	  0.8770
    1	ffn_gate_inp_shexp  	    669.82	  0.1814	    18.4168	  0.33	  0.88	  100.00%	  2048	   10.1083	 91.89%	      1.46%	  0.8574
    0	ffn_gate_inp_shexp  	    667.63	  0.1124	    40.8923	  0.33	  1.75	  100.00%	  2048	    8.9091	 80.99%	      1.27%	  0.0000
   37	ffn_gate_shexp      	   4539.11	  0.9489	    47.5172	  2.22	  2.90	  100.00%	  2048	   10.5444	 95.86%	      4.00%	  0.9888
   38	ffn_gate_shexp      	   4479.83	  1.0237	   142.4796	  2.19	  4.00	  100.00%	  2048	   10.4583	 95.08%	      3.03%	  0.8280
   36	ffn_gate_shexp      	   4434.96	  0.9381	    60.8486	  2.17	  2.94	  100.00%	  2048	   10.5357	 95.78%	      3.76%	  0.9843
   35	ffn_gate_shexp      	   4066.00	  0.9284	    51.1756	  1.99	  2.67	  100.00%	  2048	   10.5467	 95.88%	      3.47%	  0.9468
   34	ffn_gate_shexp      	   3593.48	  0.8377	    57.1797	  1.75	  2.99	  100.00%	  2048	   10.3712	 94.28%	      3.32%	  0.9921
   33	ffn_gate_shexp      	   3523.05	  0.8223	    60.0777	  1.72	  2.90	  100.00%	  2048	   10.3521	 94.11%	      3.52%	  0.9901
   39	ffn_gate_shexp      	   3365.44	  0.7626	   219.9599	  1.64	  5.07	  100.00%	  2048	   10.3605	 94.19%	      1.22%	  0.9122
   32	ffn_gate_shexp      	   3134.99	  0.7354	    55.9099	  1.53	  2.60	  100.00%	  2048	   10.3515	 94.10%	      3.37%	  0.9718
   31	ffn_gate_shexp      	   2805.17	  0.7022	    44.9049	  1.37	  2.30	  100.00%	  2048	   10.4101	 94.64%	      2.98%	  0.9556
   30	ffn_gate_shexp      	   2427.69	  0.5740	    69.2835	  1.19	  2.41	  100.00%	  2048	   10.3145	 93.77%	      2.69%	  0.9676
   29	ffn_gate_shexp      	   2209.25	  0.5327	    35.8474	  1.08	  1.90	  100.00%	  2048	   10.3577	 94.16%	      2.98%	  0.9964
   27	ffn_gate_shexp      	   2139.20	  0.5247	    61.7501	  1.04	  2.00	  100.00%	  2048	   10.4045	 94.59%	      2.29%	  0.9920
   20	ffn_gate_shexp      	   2094.83	  0.5916	    39.3499	  1.02	  1.46	  100.00%	  2048	   10.5826	 96.21%	      2.15%	  0.9544
   28	ffn_gate_shexp      	   2083.79	  0.5455	    31.0229	  1.02	  1.70	  100.00%	  2048	   10.4199	 94.73%	      2.83%	  0.9438
   25	ffn_gate_shexp      	   2047.24	  0.5999	    52.4652	  1.00	  1.78	  100.00%	  2048	   10.4577	 95.07%	      2.49%	  0.9869
   21	ffn_gate_shexp      	   2030.94	  0.5713	    31.7399	  0.99	  1.43	  100.00%	  2048	   10.5466	 95.88%	      2.39%	  0.9884
   24	ffn_gate_shexp      	   1956.65	  0.5470	    35.5509	  0.96	  1.53	  100.00%	  2048	   10.4964	 95.42%	      2.59%	  0.9658
   26	ffn_gate_shexp      	   1953.72	  0.4919	    58.5438	  0.95	  1.84	  100.00%	  2048	   10.4194	 94.72%	      2.29%	  0.9945
   23	ffn_gate_shexp      	   1932.36	  0.5538	    62.5223	  0.94	  1.94	  100.00%	  2048	   10.3742	 94.31%	      2.25%	  0.9937
   19	ffn_gate_shexp      	   1906.87	  0.5624	    22.8322	  0.93	  1.30	  100.00%	  2048	   10.5693	 96.08%	      2.39%	  0.9376
   22	ffn_gate_shexp      	   1861.41	  0.5108	    54.2174	  0.91	  1.77	  100.00%	  2048	   10.3897	 94.45%	      2.39%	  0.9492
   18	ffn_gate_shexp      	   1754.36	  0.4410	    41.8540	  0.86	  1.47	  100.00%	  2048	   10.4932	 95.39%	      2.10%	  0.9176
   15	ffn_gate_shexp      	   1691.38	  0.4115	    24.0148	  0.83	  1.17	  100.00%	  2048	   10.5843	 96.22%	      1.95%	  0.9529
   13	ffn_gate_shexp      	   1673.23	  0.4392	    26.8843	  0.82	  1.18	  100.00%	  2048	   10.5692	 96.08%	      2.39%	  0.9941
   17	ffn_gate_shexp      	   1641.36	  0.4273	    23.7406	  0.80	  1.16	  100.00%	  2048	   10.5595	 96.00%	      2.34%	  0.9964
   16	ffn_gate_shexp      	   1615.61	  0.3859	    23.0949	  0.79	  1.09	  100.00%	  2048	   10.5910	 96.28%	      2.44%	  0.9777
   14	ffn_gate_shexp      	   1562.26	  0.3794	    24.4316	  0.76	  1.10	  100.00%	  2048	   10.5697	 96.09%	      2.05%	  0.9864
   12	ffn_gate_shexp      	   1552.19	  0.4793	    29.7213	  0.76	  1.18	  100.00%	  2048	   10.5376	 95.80%	      2.20%	  0.9819
   11	ffn_gate_shexp      	   1519.60	  0.4737	    36.2367	  0.74	  1.40	  100.00%	  2048	   10.4150	 94.68%	      2.00%	  0.9696
    9	ffn_gate_shexp      	   1489.27	  0.4074	    29.0688	  0.73	  1.35	  100.00%	  2048	   10.4310	 94.83%	      2.00%	  0.9808
    8	ffn_gate_shexp      	   1470.55	  0.4105	    27.3381	  0.72	  1.19	  100.00%	  2048	   10.5343	 95.77%	      1.95%	  0.9751
   10	ffn_gate_shexp      	   1377.59	  0.3963	    31.0454	  0.67	  1.40	  100.00%	  2048	   10.3375	 93.98%	      2.05%	  0.9695
    7	ffn_gate_shexp      	   1302.43	  0.3950	    21.4567	  0.64	  1.10	  100.00%	  2048	   10.4886	 95.35%	      2.00%	  0.8972
    6	ffn_gate_shexp      	   1069.07	  0.2025	    41.5524	  0.52	  1.33	  100.00%	  2048	   10.2746	 93.41%	      1.51%	  0.9877
    5	ffn_gate_shexp      	   1047.05	  0.0138	    34.3563	  0.51	  1.18	  100.00%	  2048	   10.3227	 93.84%	      1.61%	  0.9866
    4	ffn_gate_shexp      	    981.38	  0.0587	    32.5491	  0.48	  1.17	  100.00%	  2048	   10.2743	 93.40%	      1.32%	  0.9802
    3	ffn_gate_shexp      	    871.40	  0.0633	    20.3978	  0.43	  0.85	  100.00%	  2048	   10.4088	 94.63%	      1.56%	  0.9730
    2	ffn_gate_shexp      	    703.00	  0.0656	    20.8614	  0.34	  0.80	  100.00%	  2048	   10.3008	 93.64%	      1.42%	  0.8770
    1	ffn_gate_shexp      	    669.82	  0.1814	    18.4168	  0.33	  0.88	  100.00%	  2048	   10.1083	 91.89%	      1.46%	  0.8574
    0	ffn_gate_shexp      	    667.63	  0.1124	    40.8923	  0.33	  1.75	  100.00%	  2048	    8.9091	 80.99%	      1.27%	  0.0000
   37	ffn_up_exps         	1165391.12	  0.6107	   254.0833	  2.22	  3.86	  100.00%	524288	   18.4736	 97.23%	      2.92%	  0.3844
   38	ffn_up_exps         	1156254.12	  0.5814	   207.9869	  2.21	  4.52	  100.00%	524288	   18.4075	 96.88%	      2.32%	  0.2964
   36	ffn_up_exps         	1134922.75	  0.5599	   290.6869	  2.16	  3.91	  100.00%	524288	   18.4630	 97.17%	      2.74%	  0.3497
   35	ffn_up_exps         	1038631.50	  0.4835	   239.5696	  1.98	  3.44	  100.00%	524288	   18.4902	 97.32%	      2.65%	  0.3499
   34	ffn_up_exps         	 917730.94	  0.5122	   326.8629	  1.75	  3.99	  100.00%	524288	   18.2827	 96.22%	      2.39%	  0.3971
   33	ffn_up_exps         	 900281.94	  0.5582	   344.0660	  1.72	  3.92	  100.00%	524288	   18.2629	 96.12%	      2.50%	  0.4172
   39	ffn_up_exps         	 870317.50	  0.3465	   372.5092	  1.66	  5.27	  100.00%	524288	   18.3375	 96.51%	      1.09%	  0.4344
   32	ffn_up_exps         	 805106.81	  0.4922	   335.2766	  1.54	  3.54	  100.00%	524288	   18.2660	 96.14%	      2.40%	  0.3982
   31	ffn_up_exps         	 721494.38	  0.4266	   322.8493	  1.38	  3.14	  100.00%	524288	   18.3293	 96.47%	      2.04%	  0.3784
   30	ffn_up_exps         	 622680.75	  0.3439	   413.4600	  1.19	  3.26	  100.00%	524288	   18.2095	 95.84%	      1.73%	  0.3914
   29	ffn_up_exps         	 566910.50	  0.3473	   561.5012	  1.08	  3.09	  100.00%	524288	   18.2327	 95.96%	      1.79%	  0.3674
   27	ffn_up_exps         	 552939.62	  0.3369	   582.2498	  1.05	  3.08	  100.00%	524288	   18.2963	 96.30%	      1.44%	  0.4263
   28	ffn_up_exps         	 536649.44	  0.2766	   588.8549	  1.02	  2.78	  100.00%	524288	   18.3069	 96.35%	      1.68%	  0.3589
   20	ffn_up_exps         	 535425.31	  0.2938	   247.2538	  1.02	  1.98	  100.00%	524288	   18.5003	 97.37%	      1.64%	  0.3839
   25	ffn_up_exps         	 528344.44	  0.3272	   684.9730	  1.01	  2.96	  100.00%	524288	   18.3437	 96.55%	      1.45%	  0.3901
   21	ffn_up_exps         	 518902.38	  0.3084	   260.4517	  0.99	  2.00	  100.00%	524288	   18.4643	 97.18%	      1.83%	  0.4461
   24	ffn_up_exps         	 503158.19	  0.1926	   698.9481	  0.96	  2.76	  100.00%	524288	   18.3838	 96.76%	      1.42%	  0.3507
